RESDATE,insurance_cost_millions,QBFASSET,CITY,FAILDATE,CERT,RESTYPE,SAVR,bank_name,ID,fail_year,fail_decade
6/14/1990,3836.0,23282.0,WIMBERLEY,1990-06-14,21476.0,FAILURE,BIF,THE WIMBERLEY BANK,2811,1990,1990
6/14/1990,14250.0,81144.0,AUSTIN,1990-06-14,24349.0,FAILURE,BIF,"ALLIANCE BANK, NATIONAL ASSOCIATION",2812,1990,1990
6/14/1990,26590.0,58945.0,PLANO,1990-06-14,24652.0,FAILURE,BIF,WILLOW BEND NATIONAL BANK,2813,1990,1990
6/15/1990,3852.0,10691.0,MIAMI,1990-06-15,24683.0,FAILURE,BIF,BANK M,2814,1990,1990
9/6/1991,33795.0,277721.0,TRENTON,1990-06-15,27617.0,FAILURE,RTC,UNITED S & L OF TRENTON,2815,1990,1990
1/4/1991,2459.0,65753.0,MOULTRIE,1990-06-15,27890.0,FAILURE,RTC,MOULTRIE SAVINGS BANK FSB,2816,1990,1990
7/26/1991,51720.0,156335.0,METAIRIE,1990-06-15,31843.0,FAILURE,RTC,FIRST FEDERAL SAVINGS & LOAN,2817,1990,1990
12/7/1990,9808.0,313895.0,NEWPORT,1990-06-15,31924.0,FAILURE,RTC,CHARTER SAVINGS BANK,2818,1990,1990
6/18/1990,5768.0,23999.0,BUCKEYE,1990-06-18,22852.0,FAILURE,BIF,FARMERS AND MERCHANTS BANK,2819,1990,1990
,,,BRUSSELS,1939-04-14,,FAILURE,FDIC,BANK OF BRUSSELS,282,1939,1930
6/21/1990,3507.0,11049.0,TYLER,1990-06-21,24864.0,FAILURE,BIF,BANK OF EAST TEXAS,2820,1990,1990
6/21/1990,3152.0,9649.0,CALDWELL,1990-06-21,24982.0,FAILURE,BIF,PEOPLES NATIONAL BANK,2821,1990,1990
6/21/1990,5164.0,39656.0,FARMERS BRANCH,1990-06-21,25089.0,FAILURE,BIF,CENTRE NATIONAL BANK-FARMERS BRANCH,2822,1990,1990
6/21/1990,1651.0,12774.0,AUSTIN,1990-06-21,26711.0,FAILURE,BIF,LAKELAND STATE BANK,2823,1990,1990
7/26/1991,60667.0,785535.0,ALTON,1990-06-22,30353.0,FAILURE,RTC,"GERMANIA BANK, FSB",2824,1990,1990
8/16/1991,34991.0,142792.0,GULFPORT,1990-06-22,31817.0,FAILURE,RTC,SOUTHERN FEDERAL BANK FOR SAVINGS,2825,1990,1990
6/28/1990,1511.0,12969.0,VALLEY VIEW,1990-06-28,5566.0,FAILURE,BIF,THE VALLEY VIEW NATIONAL BANK,2826,1990,1990
6/28/1990,7343.0,33621.0,AUSTIN,1990-06-28,23336.0,FAILURE,BIF,SOUTHWEST NATIONAL BANK,2827,1990,1990
6/28/1990,5620.0,26870.0,OKLAHOMA CITY,1990-06-28,23887.0,FAILURE,BIF,BROOKWOOD NATIONAL BANK,2828,1990,1990
6/28/1990,1606.0,7131.0,BACLIFF,1990-06-28,25874.0,FAILURE,BIF,"BACLIFF BANK, NATIONAL ASSOCIATION",2829,1990,1990
,,,JERSEY CITY,1939-04-20,,FAILURE,FDIC,THE TRUST COMPANY OF NEW JERSEY,283,1939,1930
6/28/1990,1362.0,14841.0,ELK CITY,1990-06-28,26180.0,FAILURE,BIF,AMERICAN NATIONAL BANK,2830,1990,1990
6/29/1990,212298.0,479461.0,BOSTON,1990-06-29,22320.0,FAILURE,BIF,ELIOT SAVINGS BANK,2831,1990,1990
6/29/1990,0.0,92628.0,MONTGOMERY TWNSP,1990-06-29,22409.0,FAILURE,BIF,THE MONTGOMERY NATIONAL BANK,2832,1990,1990
6/21/1991,53149.0,321705.0,SAN ANTONIO,1990-06-29,27632.0,FAILURE,RTC,TRAVIS SAVINGS & LOAN ASSOC.,2833,1990,1990
11/16/1990,1018.0,9466.0,MARIETTA,1990-06-29,28044.0,FAILURE,RTC,PIONEER FS & LA,2834,1990,1990
7/12/1991,21956.0,116519.0,JACKSON,1990-06-29,31640.0,FAILURE,RTC,FIRST JACKSON FSB,2835,1990,1990
7/12/1991,45045.0,108825.0,AUSTIN,1990-06-29,32168.0,FAILURE,RTC,WINDSOR SAVINGS ASSOC.,2836,1990,1990
6/21/1991,55726.0,102977.0,STAMFORD,1990-06-29,32214.0,FAILURE,RTC,CHARTER SAVINGS & LOAN,2837,1990,1990
2/28/1992,218.0,12775.0,SALT LAKE CITY,1990-07-05,32037.0,FAILURE,RTC,"HOME SB, FSB",2838,1990,1990
7/6/1990,56133.0,158197.0,BRONX,1990-07-06,22062.0,FAILURE,BIF,CAPITAL NATIONAL BANK,2839,1990,1990
,,,JERSEY CITY,1939-04-20,,FAILURE,FDIC,WEST BERGEN TRUST COMPANY,284,1939,1930
5/31/1991,1.0,48819.0,LANCASTER,1990-07-06,31957.0,FAILURE,RTC,HERITAGE FSA,2840,1990,1990
7/6/1990,135232.0,328062.0,MILFORD,1990-07-06,90242.0,FAILURE,BIF,MILFORD SAVINGS BANK,2841,1990,1990
7/12/1990,2441.0,10020.0,IREDELL,1990-07-12,15274.0,FAILURE,BIF,IREDELL STATE BANK,2842,1990,1990
7/12/1990,6898.0,29081.0,GREENVILLE,1990-07-12,26387.0,FAILURE,BIF,AMERICAN NATIONAL BANK OF GREENVILLE,2843,1990,1990
7/13/1990,0.0,329994.0,NIAGARA FALLS,1990-07-13,22583.0,FAILURE,BIF,THE PERMANENT SAVINGS BANK,2844,1990,1990
6/21/1991,116785.0,392790.0,BATON ROUGE,1990-07-13,28023.0,FAILURE,RTC,CAPITOL-UNION FSA,2845,1990,1990
5/31/1991,8176.0,96995.0,WICHITA FALLS,1990-07-13,28787.0,FAILURE,RTC,NORTH TEXAS FSA,2846,1990,1990
10/26/1990,-21.0,57798.0,SUMMIT,1990-07-13,29023.0,FAILURE,RTC,SUMMIT FIRST S & LA,2847,1990,1990
8/23/1991,17078.0,50232.0,NATCHITOCHES,1990-07-13,29240.0,FAILURE,RTC,PROGRESSIVE SB,2848,1990,1990
7/12/1991,19070.0,44046.0,NEW ORLEANS,1990-07-20,29865.0,FAILURE,RTC,COMMONWEALTH SAVINGS ASSOC.,2849,1990,1990
,,794.0,RIPLEY,1939-04-28,,FAILURE,FDIC,RIPLEY SAVINGS BANK & TRUST COMPANY,285,1939,1930
9/27/1991,52532.0,226096.0,RED BANK,1990-07-20,30140.0,FAILURE,RTC,MAINSTAY FEDERAL SAVINGS,2850,1990,1990
7/20/1990,0.0,18949.0,VIDALIA,1990-07-20,31269.0,FAILURE,RTC,UNITED FS & LA,2851,1990,1990
7/26/1991,22638.0,130831.0,HATTIESBURG,1990-07-20,32208.0,FAILURE,RTC,"CHARTER BANK, A FSB",2852,1990,1990
7/26/1990,1754.0,12982.0,WILSON,1990-07-26,15740.0,FAILURE,BIF,BANK OF WILSON,2853,1990,1990
7/26/1990,24659.0,135476.0,DALLAS,1990-07-26,18787.0,FAILURE,BIF,CONTINENTAL BANK,2854,1990,1990
7/26/1990,3895.0,14364.0,ODESSA,1990-07-26,24410.0,FAILURE,BIF,BANK OF ODESSA,2855,1990,1990
7/26/1990,1476.0,10915.0,PURCELL,1990-07-26,25605.0,FAILURE,BIF,FIRST NATIONAL BANK,2856,1990,1990
7/27/1990,1511.0,12416.0,SEABROOK,1990-07-27,25229.0,FAILURE,BIF,U.S. SAVINGS BANK OF AMERICA,2857,1990,1990
6/14/1991,8529.0,53900.0,FAYETTEVILLE,1990-07-27,27788.0,FAILURE,RTC,GUARANTY SAVINGS BANK FSB,2858,1990,1990
3/13/1992,251452.0,695604.0,CORAL GABLES,1990-07-27,30843.0,FAILURE,RTC,PROFESSIONAL SAVINGS BANK,2859,1990,1990
,,,HOBOKEN,1939-04-29,,FAILURE,FDIC,COLUMBIA TRUST COMPANY OF NEW JERSEY,286,1939,1930
7/12/1991,31553.0,119184.0,PENSACOLA,1990-07-27,32239.0,FAILURE,RTC,CITIZENS & BUILDERS FS,2860,1990,1990
3/1/1991,20411.0,540440.0,DES MOINES,1990-07-27,32578.0,FAILURE,RTC,"STATESMAN BANK FOR SAVINGS, FSB",2861,1990,1990
9/20/1991,134507.0,415606.0,VIENNA,1990-07-31,31444.0,FAILURE,RTC,UNITED FSB,2862,1990,1990
8/2/1990,6211.0,351544.0,BATON ROUGE,1990-08-02,16392.0,FAILURE,BIF,AMERICAN BANK & TRUST COMPANY,2863,1990,1990
8/2/1990,33119.0,250030.0,WACO,1990-08-02,18250.0,FAILURE,BIF,"UNITED BANK OF WACO, NATIONAL ASSOC",2864,1990,1990
5/31/1991,6305.0,46450.0,WINFIELD,1990-08-03,30312.0,FAILURE,RTC,HOMETOWN FSA,2865,1990,1990
5/31/1991,10908.0,40020.0,COOKEVILLE,1990-08-03,31851.0,FAILURE,RTC,TENNESSEE FEDERAL SAVINGS BANK,2866,1990,1990
6/28/1991,5217.0,20745.0,BROWNSVILLE,1990-08-03,31956.0,FAILURE,RTC,AMIGO FS & LA,2867,1990,1990
8/9/1990,19713.0,117002.0,CORPUS CHRISTI,1990-08-09,18623.0,FAILURE,BIF,FIRST NATIONAL BANK OF CORPUS CHRISTI,2868,1990,1990
8/10/1990,224314.0,1650969.0,WASHINGTON,1990-08-10,2092.0,FAILURE,BIF,THE NATIONAL BANK OF WASHINGTON,2869,1990,1990
,,,EDEN,1939-04-29,,FAILURE,FDIC,BANK OF EDEN,287,1939,1930
8/10/1990,43448.0,118841.0,BEVERLY HILLS,1990-08-10,20816.0,FAILURE,BIF,FIRST PACIFIC BANK,2870,1990,1990
6/7/1991,1804.0,11851.0,MT. CARMEL,1990-08-10,29826.0,FAILURE,RTC,AMERICAN SA OF MT. CARMEL,2871,1990,1990
7/19/1991,11442.0,80206.0,NACOGDOCHES,1990-08-10,30893.0,FAILURE,RTC,SUPERIOR FEDERAL SAVINGS BANK,2872,1990,1990
8/16/1990,11198.0,85818.0,DENVER,1990-08-16,17240.0,FAILURE,BIF,CHERRY CREEK NATIONAL BANK,2873,1990,1990
8/16/1990,4060.0,33095.0,OKLAHOMA CITY,1990-08-16,18290.0,FAILURE,BIF,CAPITOL BANK & TRUST,2874,1990,1990
8/16/1990,9036.0,35577.0,HOUSTON,1990-08-16,26609.0,FAILURE,BIF,CITY NATIONAL BANK,2875,1990,1990
6/7/1991,1997.0,23179.0,TUSCOLA,1990-08-17,29297.0,FAILURE,RTC,FIRST FSA OF TUSCOLA,2876,1990,1990
6/19/1991,3240.0,21927.0,HARTFORD,1990-08-17,32371.0,FAILURE,RTC,FINANCIAL SAVINGS OF HARTFORD FSB,2877,1990,1990
8/22/1990,1290.0,11625.0,ROCK SPRINGS,1990-08-22,29499.0,FAILURE,RTC,SWEETWATER FS & LA,2878,1990,1990
9/6/1991,39539.0,315404.0,TEMPLE,1990-08-24,29371.0,FAILURE,RTC,FIRST FS & LA,2879,1990,1990
,,,UNION CITY,1939-04-29,,FAILURE,FDIC,HUDSON TRUST COMPANY,288,1939,1930
6/7/1991,4952.0,26929.0,BROKEN ARROW,1990-08-24,29603.0,FAILURE,RTC,BROKEN ARROW SAVINGS ASSOC.,2880,1990,1990
6/21/1991,52119.0,184143.0,TAMARAC,1990-08-24,32220.0,FAILURE,RTC,AMBASSADOR FS & LA,2881,1990,1990
8/30/1990,9446.0,62249.0,LEVELLAND,1990-08-30,3299.0,FAILURE,BIF,THE FIRST NATIONAL BANK OF LEVELLAND,2882,1990,1990
8/30/1990,22330.0,79609.0,BAY CITY,1990-08-30,10350.0,FAILURE,BIF,BAY CITY BANK & TRUST CO.,2883,1990,1990
8/30/1990,3606.0,17389.0,DEL RIO,1990-08-30,23402.0,FAILURE,BIF,"AMERICAN BANK OF COMMERCE, NA",2884,1990,1990
8/30/1990,2208.0,15067.0,AUSTIN,1990-08-30,24293.0,FAILURE,BIF,SECURITY NATIONAL BANK,2885,1990,1990
8/30/1990,10160.0,51326.0,EL CAMPO,1990-08-30,25301.0,FAILURE,BIF,CITIZENS NATIONAL BANK,2886,1990,1990
8/30/1990,3917.0,20886.0,PLANO,1990-08-30,26776.0,FAILURE,BIF,CHISHOLM NATIONAL BANK,2887,1990,1990
8/30/1990,1896.0,9248.0,PLANO,1990-08-30,26953.0,FAILURE,BIF,FIRST BANK OF PLANO,2888,1990,1990
9/6/1991,6312.0,54747.0,WINNFIELD,1990-08-31,29118.0,FAILURE,RTC,FIRST FSA,2889,1990,1990
,,47.0,TATUM,1939-05-02,,FAILURE,FDIC,TATUM STATE BANK,289,1939,1930
6/14/1991,8365.0,89379.0,ATLANTA,1990-08-31,29493.0,FAILURE,RTC,ATLANTA FSA,2890,1990,1990
11/30/1990,57392.0,123625.0,SANTA FE,1990-08-31,32070.0,FAILURE,RTC,"FIRST AMERICAN SAVINGS BANK, FSB",2891,1990,1990
7/19/1991,628535.0,1780403.0,NEW YORK,1990-08-31,32181.0,FAILURE,RTC,"ENSIGN BANK, FSB",2892,1990,1990
9/6/1990,4009.0,54654.0,SAN ANTONIO,1990-09-06,16219.0,FAILURE,BIF,NORTHSIDE BANK,2893,1990,1990
9/20/1991,142525.0,433067.0,EL PASO,1990-09-07,27667.0,FAILURE,RTC,EL PASO FEDERAL SAVINGS,2894,1990,1990
7/19/1991,9001.0,41726.0,LUCEDALE,1990-09-07,31887.0,FAILURE,RTC,FIRST CITY FSB,2895,1990,1990
9/12/1990,2338.0,14206.0,PAWNEE,1990-09-12,4178.0,ASSISTANCE,BIF,THE PAWNEE NATIONAL BANK,2896,1990,1990
9/13/1990,77.0,12433.0,CROSBY,1990-09-13,22505.0,FAILURE,BIF,FIRST NATIONAL BANK OF CROSBY,2897,1990,1990
9/13/1990,8808.0,34013.0,FORT WORTH,1990-09-13,24295.0,FAILURE,BIF,WESTERN NATIONAL BANK,2898,1990,1990
9/13/1990,1648.0,15876.0,CLARKSVILLE,1990-09-13,25872.0,FAILURE,BIF,CITIZENS BANK,2899,1990,1990
,,79.0,LENNON,1935-11-26,,FAILURE,FDIC,LENNON STATE BANK,29,1935,1930
,,279.0,PARKSLEY,1939-05-18,,FAILURE,FDIC,THE PARKSLEY NATIONAL BANK,290,1939,1930
9/13/1990,7429.0,27485.0,KENNEDALE,1990-09-13,26686.0,FAILURE,BIF,FIRST NATIONAL BANK OF KENNEDALE,2900,1990,1990
9/14/1990,1308.0,23452.0,INGRAM,1990-09-14,22642.0,FAILURE,BIF,INGRAM STATE BANK,2901,1990,1990
9/14/1990,2787.0,12791.0,KERRVILLE,1990-09-14,26373.0,FAILURE,BIF,CITIZENS NATIONAL BANK,2902,1990,1990
7/26/1991,1670.0,35355.0,HEMPSTEAD,1990-09-14,32590.0,FAILURE,RTC,FIRST SB OF HEMPSTEAD,2903,1990,1990
9/20/1990,2710.0,13983.0,RISING STAR,1990-09-20,10714.0,FAILURE,BIF,FIRST STATE BANK OF RISING STAR,2904,1990,1990
9/20/1990,7167.0,33116.0,COMANCHE,1990-09-20,14609.0,FAILURE,BIF,FIRST COMANCHE BANK,2905,1990,1990
9/20/1990,5791.0,32126.0,IRVING,1990-09-20,26654.0,FAILURE,BIF,CITY NATIONAL BANK OF IRVING,2906,1990,1990
7/26/1991,192078.0,735467.0,HYANNIS,1990-09-21,28366.0,FAILURE,RTC,SENTRY FEDERAL SAVINGS BANK,2907,1990,1990
8/2/1991,18614.0,92695.0,TRENTON,1990-09-21,28586.0,FAILURE,RTC,MERCER SAVINGS BANK,2908,1990,1990
9/20/1991,76827.0,344684.0,NEW YORK,1990-09-21,29315.0,FAILURE,RTC,YORKVILLE FEDERAL SAVINGS,2909,1990,1990
,,455.0,HARTLAND,1939-05-29,,FAILURE,FDIC,BANK OF HARTLAND,291,1939,1930
8/9/1991,34252.0,154818.0,EDINBURG,1990-09-21,31080.0,FAILURE,RTC,HIDALGO SAVINGS & LOAN,2910,1990,1990
6/14/1991,6951.0,27674.0,SULPHUR SPRINGS,1990-09-21,32274.0,FAILURE,RTC,TEXAS COMMERCIAL SA,2911,1990,1990
9/27/1990,9334.0,20689.0,FORT WORTH,1990-09-27,26475.0,FAILURE,BIF,FORT WORTH STATE BANK,2912,1990,1990
9/27/1990,1592.0,13377.0,LEWISVILLE,1990-09-27,27042.0,FAILURE,BIF,GREAT WESTERN NATIONAL BANK,2913,1990,1990
10/4/1990,2603.0,35375.0,HOUSTON,1990-10-04,24301.0,FAILURE,BIF,"WOODWAY BANK AND TRUST, NA",2914,1990,1990
10/5/1990,12577.0,117050.0,NATCHITOCHES,1990-10-05,11789.0,FAILURE,BIF,THE PEOPLES BANK & TRUST COMPANY,2915,1990,1990
10/5/1990,12808.0,51426.0,WEST ORANGE,1990-10-05,21619.0,FAILURE,BIF,MOUNTAIN RIDGE STATE BANK,2916,1990,1990
10/11/1990,6474.0,32673.0,LAMPASAS,1990-10-11,26225.0,FAILURE,BIF,UNITED PEOPLES BANK,2917,1990,1990
7/5/1991,13022.0,84250.0,N. MIAMI BEACH,1990-10-12,32064.0,FAILURE,RTC,INTERNATIONAL FS & LA,2918,1990,1990
10/19/1990,30802.0,130931.0,DANIELSON,1990-10-19,18236.0,FAILURE,BIF,THE BROOKLYN SAVINGS BANK,2919,1990,1990
,,,GLOUCESTER CITY,1939-06-03,,FAILURE,FDIC,GLOUCESTER CITY TRUST COMPANY,292,1939,1930
10/19/1990,2875.0,19851.0,MCALLEN,1990-10-19,20863.0,FAILURE,BIF,METROPOLITAN NATIONAL BANK,2920,1990,1990
10/19/1990,138008.0,526176.0,BOSTON,1990-10-19,22064.0,FAILURE,BIF,FIRST AMERICAN BANK FOR SAVINGS,2921,1990,1990
7/5/1991,124237.0,888751.0,RICHMOND,1990-10-19,31518.0,FAILURE,RTC,"HERITAGE SAVINGS BANK, FSB",2922,1990,1990
8/23/1991,46894.0,151694.0,PLANTATION,1990-10-19,32255.0,FAILURE,RTC,GOLD COAST SAVINGS BANK,2923,1990,1990
9/27/1991,20620.0,95923.0,CLEVELAND,1990-10-23,28464.0,FAILURE,RTC,SUPERIOR FSA,2924,1990,1990
10/25/1990,5155.0,73684.0,JACKSON,1990-10-25,4976.0,FAILURE,BIF,FIRST NATIONAL BANK OF JACKSON,2925,1990,1990
10/26/1990,826.0,2899.0,SHEYENNE,1990-10-26,13245.0,FAILURE,BIF,THE FARMERS AND MERCHANTS BANK OF SHEYENNE,2926,1990,1990
6/7/1991,7700.0,118634.0,SAN DIEGO,1990-10-26,32177.0,FAILURE,RTC,RANCHO BERNARDO FED. SAV. BANK,2927,1990,1990
9/4/1991,39109.0,182972.0,SAN ANTONIO,1990-10-26,32403.0,FAILURE,RTC,CITY SAVINGS & LOAN,2928,1990,1990
11/1/1990,5882.0,21468.0,BENBROOK,1990-11-01,25180.0,FAILURE,BIF,TRINITY NATIONAL BANK,2929,1990,1990
,,,UNION CITY,1939-06-03,,FAILURE,FDIC,COMMONWEALTH TRUST COMPANY,293,1939,1930
11/2/1990,20594.0,34211.0,DALLAS,1990-11-02,25763.0,FAILURE,BIF,LONE STAR NATIONAL BANK,2930,1990,1990
9/6/1991,8470.0,63885.0,MANSFIELD,1990-11-02,28719.0,FAILURE,RTC,DESOTO FS & LA,2931,1990,1990
10/4/1991,57205.0,177838.0,RIVERSIDE,1990-11-02,30593.0,FAILURE,RTC,RIVERSIDE SAVINGS BANK,2932,1990,1990
5/24/1991,2876.0,70151.0,BOONVILLE,1990-11-02,30984.0,FAILURE,RTC,BOONSLICK S & LA,2933,1990,1990
11/9/1990,12327.0,110444.0,NEW YORK,1990-11-09,19316.0,FAILURE,BIF,FREEDOM NATIONAL BANK OF NEW YORK,2934,1990,1990
8/2/1991,393637.0,4115008.0,ST. PETERSBURG,1990-11-09,28608.0,FAILURE,RTC,FLORIDA FEDERAL SAVINGS BANK,2935,1990,1990
9/13/1991,9539.0,58810.0,KENNER,1990-11-09,32234.0,FAILURE,RTC,LOUISIANA FEDERAL SAVINGS BANK,2936,1990,1990
8/9/1991,3579.0,16183.0,NEW BRAUNFELS,1990-11-09,32479.0,FAILURE,RTC,EXECUTIVE BANC SA,2937,1990,1990
11/15/1990,5880.0,39838.0,DUNCANVILLE,1990-11-15,21518.0,FAILURE,BIF,WESTERN BANK,2938,1990,1990
10/25/1991,81662.0,261969.0,SOMMERS POINT,1990-11-15,30223.0,FAILURE,RTC,ACTION FEDERAL SAVINGS,2939,1990,1990
,,,UNION CITY,1939-06-03,,FAILURE,FDIC,MERCHANTS TRUST COMPANY,294,1939,1930
6/21/1991,14413.0,55433.0,LAS VEGAS,1990-11-16,29207.0,FAILURE,RTC,FIRST FEDERAL SAVINGS ASSOC.,2940,1990,1990
6/7/1991,3322.0,53786.0,MONTEBELLO,1990-11-16,32184.0,FAILURE,RTC,LIBERTY FEDERAL SAVINGS BANK,2941,1990,1990
9/20/1991,23647.0,422279.0,CHARLOTTE,1990-11-16,32344.0,FAILURE,RTC,SOUTHEASTERN SAVINGS BANK,2942,1990,1990
11/29/1990,1617.0,34847.0,MADISONVILLE,1990-11-29,1204.0,FAILURE,BIF,FARMERS STATE BANK OF MADISONVILLLE,2943,1990,1990
11/29/1990,5113.0,63605.0,ARLINGTON,1990-11-29,18851.0,FAILURE,BIF,BANK OF ARLINGTON,2944,1990,1990
11/30/1990,1460.0,13426.0,ELY,1990-11-30,22690.0,FAILURE,BIF,BOUNDARY WATERS STATE BANK,2945,1990,1990
5/31/1991,22259.0,61907.0,NACOGDOCHES,1990-11-30,28821.0,FAILURE,RTC,FIRST FSA OF NACOGDOCHES,2946,1990,1990
8/30/1991,3943.0,140107.0,NEW YORK,1990-11-30,29003.0,FAILURE,RTC,EDISON FSA,2947,1990,1990
9/13/1991,24622.0,64124.0,PARAGOULD,1990-11-30,29466.0,FAILURE,RTC,FIRST SA,2948,1990,1990
10/11/1991,15266.0,31836.0,TUSKEGEE,1990-11-30,30122.0,FAILURE,RTC,TUSKEGEE S & LA,2949,1990,1990
,,162.0,GLENDIVE,1939-06-15,,FAILURE,FDIC,GLENDIVE STATE BANK,295,1939,1930
9/27/1991,1700654.0,2869629.0,HOUSTON,1990-11-30,31058.0,FAILURE,RTC,SAN JACINTO SAVINGS,2950,1990,1990
8/2/1991,7091.0,34662.0,JOURDANTON,1990-11-30,31616.0,FAILURE,RTC,ATASCOSA SA,2951,1990,1990
8/23/1991,4901.0,51219.0,TYLER,1990-11-30,31827.0,FAILURE,RTC,FIRST SOUTHWEST FS & LA,2952,1990,1990
12/6/1990,763.0,5371.0,PARKER,1990-12-06,26383.0,FAILURE,BIF,DOUGLAS COUNTY NATIONAL BANK,2953,1990,1990
12/7/1990,4720.0,28752.0,HARKER HEIGHTS,1990-12-07,21631.0,FAILURE,BIF,HEIGHTS BANK,2954,1990,1990
12/7/1990,6512.0,20509.0,ROWLETT,1990-12-07,24105.0,FAILURE,BIF,FIRST NATIONAL BANK OF ROWLETT,2955,1990,1990
8/30/1991,11185.0,40379.0,TEXARCANA,1990-12-07,27700.0,FAILURE,RTC,TEXARKANA FS & LA,2956,1990,1990
3/13/1992,247559.0,890776.0,MINEOLA,1990-12-07,29827.0,FAILURE,RTC,CENTRAL FEDERAL SAVINGS,2957,1990,1990
3/6/1992,55713.0,520377.0,RALEIGH,1990-12-07,29958.0,FAILURE,RTC,FIRST FEDERAL SAVINGS,2958,1990,1990
9/6/1991,10983.0,126078.0,ANDREWS,1990-12-07,31053.0,FAILURE,RTC,ANDREWS SAVINGS & LOAN ASSOC.,2959,1990,1990
,,3734.0,PATERSON,1939-06-17,,FAILURE,FDIC,THE HAMILTON TRUST COMPANY OF PATERSON,296,1939,1930
12/12/1990,68035.0,173269.0,GARDNER,1990-12-12,90201.0,FAILURE,BIF,NEW ENGLAND ALLBANK FOR SAVINGS,2960,1990,1990
12/13/1990,883.0,7477.0,LEXINGTON,1990-12-13,9469.0,FAILURE,BIF,FIRST STATE BANK,2961,1990,1990
12/13/1990,9368.0,77722.0,BRENHAM,1990-12-13,11558.0,FAILURE,BIF,WASHINGTON COUNTY STATE BANK,2962,1990,1990
12/13/1990,4130.0,19650.0,ALEXANDRIA,1990-12-13,26835.0,FAILURE,BIF,BANK OF COMMERCE,2963,1990,1990
12/14/1990,5339.0,20519.0,OMAHA,1990-12-14,9019.0,FAILURE,BIF,THE STATE BANK OF OMAHA,2964,1990,1990
12/14/1990,23931.0,154318.0,TUSTIN,1990-12-14,23074.0,FAILURE,BIF,FAR WESTERN BANK,2965,1990,1990
12/14/1990,6295.0,30262.0,DALLAS,1990-12-14,23104.0,FAILURE,BIF,PEOPLES STATE BANK,2966,1990,1990
12/14/1990,27269.0,171578.0,BOCA RATON,1990-12-14,25125.0,FAILURE,BIF,FIRST COMMERCIAL BANK OF FLORIDA,2967,1990,1990
3/27/1992,73945.0,1054382.0,BERWYN,1990-12-14,28143.0,FAILURE,RTC,OLYMPIC FEDERAL SAVINGS,2968,1990,1990
10/11/1991,28260.0,219328.0,HAMMONTON,1990-12-14,28473.0,FAILURE,RTC,EMPIRE SAVINGS BANK,2969,1990,1990
,,380.0,PLANTSVILLE,1939-06-24,,FAILURE,FDIC,THE PLANTSVILLE NATIONAL BANK,297,1939,1930
12/14/1990,305919.0,1977010.0,ST. LOUIS,1990-12-14,28809.0,FAILURE,RTC,COMMUNITY FS & LA,2970,1990,1990
9/13/1991,321340.0,1402978.0,LOWELL,1990-12-14,29457.0,FAILURE,RTC,COMFED SAVINGS BANK,2971,1990,1990
8/23/1991,6.0,133547.0,TRENTON,1990-12-14,30645.0,FAILURE,RTC,OLD BOROUGH SAVINGS & LOAN,2972,1990,1990
12/14/1990,-248.0,252407.0,LAS VEGAS,1990-12-14,31126.0,FAILURE,RTC,FRONTIER SAVINGS ASSOCIATION,2973,1990,1990
9/13/1991,19573.0,348106.0,WAUKEGAN,1990-12-14,31137.0,FAILURE,RTC,HOME FEDERAL BANK FOR SAVINGS,2974,1990,1990
12/15/1990,71.0,1206441.0,COLUMBUS,1990-12-15,28783.0,FAILURE,RTC,MID-AMERICA FS & LA,2975,1990,1990
9/6/1991,15373.0,71705.0,LITTLE ROCK,1990-12-21,32145.0,FAILURE,RTC,ARKANSAS FSB,2976,1990,1990
12/27/1990,12622.0,432576.0,CHICAGO,1990-12-27,29415.0,FAILURE,RTC,"ENTERPRISE SAVINGS BANK, FA",2977,1990,1990
12/28/1990,205878.0,485550.0,BOSTON,1990-12-28,19572.0,FAILURE,BIF,CAPITOL BANK AND TRUST COMPANY,2978,1990,1990
9/27/1991,7021.0,230780.0,NEW ORLEANS,1990-12-28,28287.0,FAILURE,RTC,SOUTHERN FS,2979,1990,1990
,,1116.0,PLEASANTVILLE,1939-06-30,,FAILURE,FDIC,PLEASANTVILLE TRUST COMPANY,298,1939,1930
9/27/1991,6332.0,38693.0,ANDALUSIA,1990-12-28,29116.0,FAILURE,RTC,FIRST FS & LA OF ANDALUSIA,2980,1990,1990
1/4/1991,2.0,27310.0,RANDALLSTOWN,1991-01-04,28634.0,FAILURE,RTC,ROYAL OAK FS & LA,2981,1991,1990
7/26/1991,80646.0,2016621.0,ATLANTA,1991-01-04,28767.0,FAILURE,RTC,FULTON FEDERAL SAVINGS BANK,2982,1991,1990
1/4/1991,96028.0,3089704.0,PITTSBURGH,1991-01-04,29161.0,FAILURE,RTC,FIRST FS & LA OF PITTSBURG,2983,1991,1990
1/4/1991,37685.0,638622.0,SAN ANTONIO,1991-01-04,29638.0,FAILURE,RTC,FIRST FEDERAL SAVINGS & LOAN,2984,1991,1990
8/2/1991,7519.0,47159.0,NEWARK,1991-01-04,30888.0,FAILURE,RTC,TRIDENT FEDERAL S & L ASSOC.,2985,1991,1990
7/14/1991,151127.0,7210748.0,HARTFORD,1991-01-06,2545.0,FAILURE,BIF,THE CONNECTICUT BANK & TRUST CO,2986,1991,1990
